key,dataset,kind,task,family,H,phase,observer,loss,error,decoded,target,scale
synthetic_3_0.3_2,Synthetic,synthetic,composition,Bar chart,384,0.375,hard,0.001845133435268105,,"[0.20953630796150483, 0.005585840231509523, 0.7848778518069857]","[0.21138144139677295, 0.00398864950828553, 0.7846299090949416]",1.0
synthetic_3_0.3_2,Synthetic,synthetic,composition,Bar chart,384,0.375,soft,0.002226621551381591,,"[0.21140921362930581, 0.006187498827134202, 0.7824032875435599]","[0.21138144139677295, 0.00398864950828553, 0.7846299090949416]",1.0
synthetic_3_0.3_2,Synthetic,synthetic,composition,Bar chart,384,0.625,hard,0.0038330134302473977,,"[0.20754842796652553, 0.005467942519921315, 0.7869836295135532]","[0.21138144139677295, 0.00398864950828553, 0.7846299090949416]",1.0
synthetic_3_0.3_2,Synthetic,synthetic,composition,Bar chart,384,0.625,soft,0.003606540736380885,,"[0.21146232625940925, 0.00751430538203011, 0.7810233683585607]","[0.21138144139677295, 0.00398864950828553, 0.7846299090949416]",1.0
synthetic_3_0.3_2,Synthetic,synthetic,composition,Bar chart,384,0.875,hard,0.0011955414183675852,,"[0.21227621483375958, 0.0027931080899178894, 0.7849306770763225]","[0.21138144139677295, 0.00398864950828553, 0.7846299090949416]",1.0
synthetic_3_0.3_2,Synthetic,synthetic,composition,Bar chart,384,0.875,soft,0.002406305489229665,,"[0.21119172330985714, 0.006394954997515151, 0.7824133216926277]","[0.21138144139677295, 0.00398864950828553, 0.7846299090949416]",1.0
synthetic_3_0.3_2,Synthetic,synthetic,composition,Pie chart,384,0.125,hard,0.0009455910006982706,,"[0.2109411966052894, 0.0034833032990707834, 0.7855755000956398]","[0.21138144139677295, 0.00398864950828553, 0.7846299090949416]",1.0
synthetic_3_0.3_2,Synthetic,synthetic,composition,Pie chart,384,0.125,soft,0.0006310271421106958,,"[0.21075041425466223, 0.0043587114584000605, 0.7848908742869377]","[0.21138144139677295, 0.00398864950828553, 0.7846299090949416]",1.0
synthetic_3_0.3_2,Synthetic,synthetic,composition,Pie chart,384,0.375,hard,0.0016656113691254863,,"[0.21018973573960684, 0.003514743796326136, 0.786295520464067]","[0.21138144139677295, 0.00398864950828553, 0.7846299090949416]",1.0
synthetic_3_0.3_2,Synthetic,synthetic,composition,Pie chart,384,0.375,soft,0.0014488858731220812,,"[0.20993255552365084, 0.004275543123128736, 0.7857919013532204]","[0.21138144139677295, 0.00398864950828553, 0.7846299090949416]",1.0
synthetic_3_0.3_2,Synthetic,synthetic,composition,Pie chart,384,0.625,hard,0.0016656113691254863,,"[0.21018973573960684, 0.003514743796326136, 0.786295520464067]","[0.21138144139677295, 0.00398864950828553, 0.7846299090949416]",1.0
synthetic_3_0.3_2,Synthetic,synthetic,composition,Pie chart,384,0.625,soft,0.0014488858731220812,,"[0.20993255552365084, 0.004275543123128736, 0.7857919013532204]","[0.21138144139677295, 0.00398864950828553, 0.7846299090949416]",1.0
synthetic_3_0.3_2,Synthetic,synthetic,composition,Pie chart,384,0.875,hard,0.0009455910006982706,,"[0.2109411966052894, 0.0034833032990707834, 0.7855755000956398]","[0.21138144139677295, 0.00398864950828553, 0.7846299090949416]",1.0
synthetic_3_0.3_2,Synthetic,synthetic,composition,Pie chart,384,0.875,soft,0.0006310271421106958,,"[0.21075041425466223, 0.0043587114584000605, 0.7848908742869377]","[0.21138144139677295, 0.00398864950828553, 0.7846299090949416]",1.0
synthetic_3_0.3_2,Synthetic,synthetic,composition,Donut chart,384,0.125,hard,0.0005757980667151813,,"[0.21106801496052086, 0.003726277877822413, 0.7852057071616567]","[0.21138144139677295, 0.00398864950828553, 0.7846299090949416]",1.0
synthetic_3_0.3_2,Synthetic,synthetic,composition,Donut chart,384,0.125,soft,0.0012861359157490186,,"[0.21081506367307096, 0.005274785424034514, 0.7839101509028945]","[0.21138144139677295, 0.00398864950828553, 0.7846299090949416]",1.0
synthetic_3_0.3_2,Synthetic,synthetic,composition,Donut chart,384,0.375,hard,0.0010517106614297788,,"[0.2106182181016921, 0.0037001621419365566, 0.7856816197563713]","[0.21138144139677295, 0.00398864950828553, 0.7846299090949416]",1.0
synthetic_3_0.3_2,Synthetic,synthetic,composition,Donut chart,384,0.375,soft,0.0012370548190809264,,"[0.21021293144561187, 0.005225704327366454, 0.7845613642270217]","[0.21138144139677295, 0.00398864950828553, 0.7846299090949416]",1.0
synthetic_3_0.3_2,Synthetic,synthetic,composition,Donut chart,384,0.625,hard,0.0010121115550480364,,"[0.2106576120850946, 0.0037003672649158063, 0.7856420206499896]","[0.21138144139677295, 0.00398864950828553, 0.7846299090949416]",1.0
synthetic_3_0.3_2,Synthetic,synthetic,composition,Donut chart,384,0.625,soft,0.001227315626734728,,"[0.21028596039538572, 0.00521596513502026, 0.7844980744695941]","[0.21138144139677295, 0.00398864950828553, 0.7846299090949416]",1.0
synthetic_3_0.3_2,Synthetic,synthetic,composition,Donut chart,384,0.875,hard,0.0005895544386429969,,"[0.2110396807803148, 0.003740855686100643, 0.7852194635335845]","[0.21138144139677295, 0.00398864950828553, 0.7846299090949416]",1.0
synthetic_3_0.3_2,Synthetic,synthetic,composition,Donut chart,384,0.875,soft,0.001255113158927357,,"[0.21076047672106366, 0.005243762667212871, 0.7839957606117235]","[0.21138144139677295, 0.00398864950828553, 0.7846299090949416]",1.0
synthetic_3_0.3_2,Synthetic,synthetic,composition,Stacked bar,384,0.125,hard,0.0011953534189000179,,"[0.2122905027932961, 0.002793296089385475, 0.7849162011173184]","[0.21138144139677295, 0.00398864950828553, 0.7846299090949416]",1.0
synthetic_3_0.3_2,Synthetic,synthetic,composition,Stacked bar,384,0.125,soft,0.0006516681142739714,,"[0.21097954584011333, 0.0037388769506711815, 0.7852815772092155]","[0.21138144139677295, 0.00398864950828553, 0.7846299090949416]",1.0
synthetic_3_0.3_2,Synthetic,synthetic,composition,Stacked bar,384,0.375,hard,0.0018842346928622995,,"[0.20949720670391062, 0.00558659217877095, 0.7849162011173184]","[0.21138144139677295, 0.00398864950828553, 0.7846299090949416]",1.0
synthetic_3_0.3_2,Synthetic,synthetic,composition,Stacked bar,384,0.375,soft,0.0036542025454374748,,"[0.2097206324003206, 0.007642852053722928, 0.7826365155459564]","[0.21138144139677295, 0.00398864950828553, 0.7846299090949416]",1.0
synthetic_3_0.3_2,Synthetic,synthetic,composition,Stacked bar,384,0.625,hard,0.00249608237125045,,"[0.21007303473731054, 0.002800973796497474, 0.787125991466192]","[0.21138144139677295, 0.00398864950828553, 0.7846299090949416]",1.0
synthetic_3_0.3_2,Synthetic,synthetic,composition,Stacked bar,384,0.625,soft,0.001640859661068979,,"[0.21013333556101924, 0.0035958956829702598, 0.7862707687560105]","[0.21138144139677295, 0.00398864950828553, 0.7846299090949416]",1.0
synthetic_3_0.3_2,Synthetic,synthetic,composition,Stacked bar,384,0.875,hard,0.0036709265596545403,,"[0.20891364902506965, 0.002785515320334262, 0.7883008356545961]","[0.21138144139677295, 0.00398864950828553, 0.7846299090949416]",1.0
synthetic_3_0.3_2,Synthetic,synthetic,composition,Stacked bar,384,0.875,soft,0.0032717771214489915,,"[0.20832824822095522, 0.0037700655626542717, 0.7879016862163906]","[0.21138144139677295, 0.00398864950828553, 0.7846299090949416]",1.0
synthetic_3_0.3_3,Synthetic,synthetic,composition,Bar chart,256,0.0,hard,0.0012149318896855985,,"[0.6161277118297176, 0.11485878018829308, 0.26901350798198936]","[0.61550316739015, 0.11426839273817496, 0.27022843987167483]",1.0
synthetic_3_0.3_3,Synthetic,synthetic,composition,Bar chart,256,0.0,soft,0.002914549233090556,,"[0.6129541616896739, 0.1171829419712656, 0.26986289633906047]","[0.61550316739015, 0.11426839273817496, 0.27022843987167483]",1.0
synthetic_3_0.3_3,Synthetic,synthetic,composition,Bar chart,256,0.25,hard,0.0018881369576759857,,"[0.6173913043478261, 0.11304347826086956, 0.26956521739130435]","[0.61550316739015, 0.11426839273817496, 0.27022843987167483]",1.0
synthetic_3_0.3_3,Synthetic,synthetic,composition,Bar chart,256,0.25,soft,0.003890866888318925,,"[0.6120525570678151, 0.11815925962649401, 0.2697881833056909]","[0.61550316739015, 0.11426839273817496, 0.27022843987167483]",1.0
synthetic_3_0.3_3,Synthetic,synthetic,composition,Bar chart,256,0.5,hard,0.0029807617150380133,,"[0.6131422129167338, 0.11724915445321307, 0.26960863263005314]","[0.61550316739015, 0.11426839273817496, 0.27022843987167483]",1.0
synthetic_3_0.3_3,Synthetic,synthetic,composition,Bar chart,256,0.5,soft,0.004430653269610535,,"[0.6124152002945777, 0.11869904600778564, 0.2688857536976367]","[0.61550316739015, 0.11426839273817496, 0.27022843987167483]",1.0
synthetic_3_0.3_3,Synthetic,synthetic,composition,Bar chart,256,0.75,hard,0.004395013944791491,,"[0.6133659331703342, 0.11866340668296659, 0.2679706601466993]","[0.61550316739015, 0.11426839273817496, 0.27022843987167483]",1.0
synthetic_3_0.3_3,Synthetic,synthetic,composition,Bar chart,256,0.75,soft,0.0038591779930732886,,"[0.6127008016375284, 0.11812757073124837, 0.26917162763122326]","[0.61550316739015, 0.11426839273817496, 0.27022843987167483]",1.0
synthetic_3_0.3_3,Synthetic,synthetic,composition,Pie chart,256,0.0,hard,0.0006069409637059001,,"[0.6152825552825553, 0.11388206388206389, 0.27083538083538083]","[0.61550316739015, 0.11426839273817496, 0.27022843987167483]",1.0
synthetic_3_0.3_3,Synthetic,synthetic,composition,Pie chart,256,0.0,soft,0.0009693169472509977,,"[0.6145338504428991, 0.11483235051338841, 0.2706337990437125]","[0.61550316739015, 0.11426839273817496, 0.27022843987167483]",1.0
synthetic_3_0.3_3,Synthetic,synthetic,composition,Pie chart,256,0.25,hard,0.0004563193102776683,,"[0.6159594867004278, 0.11391907173410688, 0.27012144156546536]","[0.61550316739015, 0.11426839273817496, 0.27022843987167483]",1.0
synthetic_3_0.3_3,Synthetic,synthetic,composition,Pie chart,256,0.25,soft,0.0005157756467602248,,"[0.6152171432701096, 0.11478416838493527, 0.2699986883449551]","[0.61550316739015, 0.11426839273817496, 0.27022843987167483]",1.0
synthetic_3_0.3_3,Synthetic,synthetic,composition,Pie chart,256,0.5,hard,0.002103303897067997,,"[0.6137358045327171, 0.1139324516985399, 0.2723317437687429]","[0.61550316739015, 0.11426839273817496, 0.27022843987167483]",1.0
synthetic_3_0.3_3,Synthetic,synthetic,composition,Pie chart,256,0.5,soft,0.002351787984025966,,"[0.6131513794061241, 0.11476844680351617, 0.27208017379035965]","[0.61550316739015, 0.11426839273817496, 0.27022843987167483]",1.0
synthetic_3_0.3_3,Synthetic,synthetic,composition,Pie chart,256,0.75,hard,0.0013752850355709181,,"[0.614437701172019, 0.11395857392073515, 0.2716037249072459]","[0.61550316739015, 0.11426839273817496, 0.27022843987167483]",1.0
synthetic_3_0.3_3,Synthetic,synthetic,composition,Pie chart,256,0.75,soft,0.0016671442982567342,,"[0.6138360230918933, 0.11483896166978025, 0.27132501523832636]","[0.61550316739015, 0.11426839273817496, 0.27022843987167483]",1.0
synthetic_3_0.3_3,Synthetic,synthetic,composition,Donut chart,256,0.0,hard,0.0003701457203123329,,"[0.6152674855344635, 0.11413392887354921, 0.2705985855919873]","[0.61550316739015, 0.11426839273817496, 0.27022843987167483]",1.0
synthetic_3_0.3_3,Synthetic,synthetic,composition,Donut chart,256,0.0,soft,0.0015700647392785233,,"[0.6141916358945801, 0.11583845747745355, 0.2699699066279662]","[0.61550316739015, 0.11426839273817496, 0.27022843987167483]",1.0
synthetic_3_0.3_3,Synthetic,synthetic,composition,Donut chart,256,0.25,hard,0.0003632916062608141,,"[0.6158664589964109, 0.11407191711248053, 0.27006162389110855]","[0.61550316739015, 0.11426839273817496, 0.27022843987167483]",1.0
synthetic_3_0.3_3,Synthetic,synthetic,composition,Donut chart,256,0.25,soft,0.0014738625910943187,,"[0.6146886618355802, 0.11574225532926943, 0.2695690828351504]","[0.61550316739015, 0.11426839273817496, 0.27022843987167483]",1.0
synthetic_3_0.3_3,Synthetic,synthetic,composition,Donut chart,256,0.5,hard,0.0014525566756136837,,"[0.6142102768939137, 0.11410872655879764, 0.2716809965472886]","[0.61550316739015, 0.11426839273817496, 0.27022843987167483]",1.0
synthetic_3_0.3_3,Synthetic,synthetic,composition,Donut chart,256,0.5,soft,0.002222470158872794,,"[0.6132806972312773, 0.11567094136063968, 0.271048361408083]","[0.61550316739015, 0.11426839273817496, 0.27022843987167483]",1.0
synthetic_3_0.3_3,Synthetic,synthetic,composition,Donut chart,256,0.75,hard,0.0008530436150602783,,"[0.6147468868435301, 0.11417162966973471, 0.2710814834867352]","[0.61550316739015, 0.11426839273817496, 0.27022843987167483]",1.0
synthetic_3_0.3_3,Synthetic,synthetic,composition,Donut chart,256,0.75,soft,0.0018273143525692481,,"[0.6136758530375808, 0.11577370820825783, 0.27055043875416124]","[0.61550316739015, 0.11426839273817496, 0.27022843987167483]",1.0
synthetic_3_0.3_3,Synthetic,synthetic,composition,Stacked bar,256,0.0,hard,0.0018881369576759857,,"[0.6173913043478261, 0.11304347826086956, 0.26956521739130435]","[0.61550316739015, 0.11426839273817496, 0.27022843987167483]",1.0
synthetic_3_0.3_3,Synthetic,synthetic,composition,Stacked bar,256,0.0,soft,0.0027254702253132757,,"[0.6139355701419668, 0.11311051976104508, 0.2729539100969883]","[0.61550316739015, 0.11426839273817496, 0.27022843987167483]",1.0
synthetic_3_0.3_3,Synthetic,synthetic,composition,Stacked bar,256,0.25,hard,0.0007066043373322867,,"[0.6147965630528178, 0.11492292140510488, 0.2702805155420773]","[0.61550316739015, 0.11426839273817496, 0.27022843987167483]",1.0
synthetic_3_0.3_3,Synthetic,synthetic,composition,Stacked bar,256,0.25,soft,0.0038744553544529797,,"[0.6116287120356971, 0.11512757054849435, 0.27324371741580855]","[0.61550316739015, 0.11426839273817496, 0.27022843987167483]",1.0
synthetic_3_0.3_3,Synthetic,synthetic,composition,Stacked bar,256,0.5,hard,0.003500902811927817,,"[0.6120022645782223, 0.11442410517707743, 0.27357363024470027]","[0.61550316739015, 0.11426839273817496, 0.27022843987167483]",1.0
synthetic_3_0.3_3,Synthetic,synthetic,composition,Stacked bar,256,0.5,soft,0.004710699835423243,,"[0.6107924675547268, 0.11500788824609348, 0.27419964419917964]","[0.61550316739015, 0.11426839273817496, 0.27022843987167483]",1.0
synthetic_3_0.3_3,Synthetic,synthetic,composition,Stacked bar,256,0.75,hard,0.0024988328555978004,,"[0.6147186147186147, 0.11255411255411256, 0.2727272727272727]","[0.61550316739015, 0.11426839273817496, 0.27022843987167483]",1.0
synthetic_3_0.3_3,Synthetic,synthetic,composition,Stacked bar,256,0.75,soft,0.0012790521368319721,,"[0.6153451109693304, 0.11314739702216263, 0.2715074920085069]","[0.61550316739015, 0.11426839273817496, 0.27022843987167483]",1.0
synthetic_3_0.3_3,Synthetic,synthetic,composition,Bar chart,384,0.125,hard,0.0016200256321927467,,"[0.6165548994094685, 0.11483668635104928, 0.2686084142394822]","[0.61550316739015, 0.11426839273817496, 0.27022843987167483]",1.0
synthetic_3_0.3_3,Synthetic,synthetic,composition,Bar chart,384,0.125,soft,0.002997692342655525,,"[0.6125750761796038, 0.11726608508083061, 0.2701588387395656]","[0.61550316739015, 0.11426839273817496, 0.27022843987167483]",1.0
synthetic_3_0.3_3,Synthetic,synthetic,composition,Bar chart,384,0.375,hard,0.004153544219953835,,"[0.6136837153034478, 0.1184219369581289, 0.2678943477384233]","[0.61550316739015, 0.11426839273817496, 0.27022843987167483]",1.0
synthetic_3_0.3_3,Synthetic,synthetic,composition,Bar chart,384,0.375,soft,0.002259316098219437,,"[0.6134192160024664, 0.1165277088363945, 0.2700530751611391]","[0.61550316739015, 0.11426839273817496, 0.27022843987167483]",1.0
synthetic_3_0.3_3,Synthetic,synthetic,composition,Bar chart,384,0.625,hard,0.0020515783288049608,,"[0.6134515890613451, 0.1156352885842908, 0.27091312235436404]","[0.61550316739015, 0.11426839273817496, 0.27022843987167483]",1.0
synthetic_3_0.3_3,Synthetic,synthetic,composition,Bar chart,384,0.625,soft,0.002035890428883476,,"[0.6144275132625282, 0.11630428316705856, 0.26926820357041326]","[0.61550316739015, 0.11426839273817496, 0.27022843987167483]",1.0
synthetic_3_0.3_3,Synthetic,synthetic,composition,Bar chart,384,0.875,hard,9.571840372180063e-05,,"[0.6155988857938719, 0.11420612813370473, 0.27019498607242337]","[0.61550316739015, 0.11426839273817496, 0.27022843987167483]",1.0
synthetic_3_0.3_3,Synthetic,synthetic,composition,Bar chart,384,0.875,soft,0.0022949846351039,,"[0.6132081827550462, 0.11636596848076078, 0.270425848764193]","[0.61550316739015, 0.11426839273817496, 0.27022843987167483]",1.0
synthetic_3_0.3_3,Synthetic,synthetic,composition,Pie chart,384,0.125,hard,0.0004415153304189595,,"[0.6152916897367494, 0.1140383550611567, 0.2706699552020939]","[0.61550316739015, 0.11426839273817496, 0.27022843987167483]",1.0
synthetic_3_0.3_3,Synthetic,synthetic,composition,Pie chart,384,0.125,soft,0.000614220294421701,,"[0.6148889470957284, 0.1146220307370938, 0.2704890221671778]","[0.61550316739015, 0.11426839273817496, 0.27022843987167483]",1.0
synthetic_3_0.3_3,Synthetic,synthetic,composition,Pie chart,384,0.375,hard,0.0013618283954643581,,"[0.6143357770079755, 0.1140739547248852, 0.2715902682671393]","[0.61550316739015, 0.11426839273817496, 0.27022843987167483]",1.0
synthetic_3_0.3_3,Synthetic,synthetic,composition,Pie chart,384,0.375,soft,0.0014826087272384464,,"[0.6140205586629116, 0.11459500341369552, 0.2713844379233928]","[0.61550316739015, 0.11426839273817496, 0.27022843987167483]",1.0
synthetic_3_0.3_3,Synthetic,synthetic,composition,Pie chart,384,0.625,hard,0.0013618283954643581,,"[0.6143357770079755, 0.1140739547248852, 0.2715902682671393]","[0.61550316739015, 0.11426839273817496, 0.27022843987167483]",1.0
synthetic_3_0.3_3,Synthetic,synthetic,composition,Pie chart,384,0.625,soft,0.0014826087272384464,,"[0.6140205586629116, 0.11459500341369552, 0.2713844379233928]","[0.61550316739015, 0.11426839273817496, 0.27022843987167483]",1.0
synthetic_3_0.3_3,Synthetic,synthetic,composition,Pie chart,384,0.875,hard,0.0004415153304189595,,"[0.6152916897367494, 0.1140383550611567, 0.2706699552020939]","[0.61550316739015, 0.11426839273817496, 0.27022843987167483]",1.0
synthetic_3_0.3_3,Synthetic,synthetic,composition,Pie chart,384,0.875,soft,0.000614220294421701,,"[0.6148889470957284, 0.1146220307370938, 0.2704890221671778]","[0.61550316739015, 0.11426839273817496, 0.27022843987167483]",1.0
synthetic_3_0.3_3,Synthetic,synthetic,composition,Donut chart,384,0.125,hard,0.0005350895029646516,,"[0.6149680778871854, 0.11428254878335896, 0.2707493733294556]","[0.61550316739015, 0.11426839273817496, 0.27022843987167483]",1.0
synthetic_3_0.3_3,Synthetic,synthetic,composition,Donut chart,384,0.125,soft,0.0012444200722537893,,"[0.6142587473178963, 0.11532748248778414, 0.27041377019431956]","[0.61550316739015, 0.11426839273817496, 0.27022843987167483]",1.0
synthetic_3_0.3_3,Synthetic,synthetic,composition,Donut chart,384,0.375,hard,0.0005338845110667567,,"[0.615055283065924, 0.11418239255133428, 0.2707623243827417]","[0.61550316739015, 0.11426839273817496, 0.27022843987167483]",1.0
synthetic_3_0.3_3,Synthetic,synthetic,composition,Donut chart,384,0.375,soft,0.0010211405952820912,,"[0.614482026794868, 0.11515599938529072, 0.27036197381984123]","[0.61550316739015, 0.11426839273817496, 0.27022843987167483]",1.0
synthetic_3_0.3_3,Synthetic,synthetic,composition,Donut chart,384,0.625,hard,0.001342456219444517,,"[0.6141695187684463, 0.11425958514043426, 0.27157089609111945]","[0.61550316739015, 0.11426839273817496, 0.27022843987167483]",1.0
synthetic_3_0.3_3,Synthetic,synthetic,composition,Donut chart,384,0.625,soft,0.0017654871317709583,,"[0.6137376802583792, 0.11521527080804532, 0.27104704893357556]","[0.61550316739015, 0.11426839273817496, 0.27022843987167483]",1.0
synthetic_3_0.3_3,Synthetic,synthetic,composition,Donut chart,384,0.875,hard,0.00019473253781576716,,"[0.6156978999279659, 0.11417410095860808, 0.27012799911342605]","[0.61550316739015, 0.11426839273817496, 0.27022843987167483]",1.0
synthetic_3_0.3_3,Synthetic,synthetic,composition,Donut chart,384,0.875,soft,0.0008945684765359688,,"[0.6150787401803333, 0.115162961214711, 0.26975829860495565]","[0.61550316739015, 0.11426839273817496, 0.27022843987167483]",1.0
synthetic_3_0.3_3,Synthetic,synthetic,composition,Stacked bar,384,0.125,hard,0.0008361531892149207,,"[0.6149745136793925, 0.11510454592738999, 0.2699209403932175]","[0.61550316739015, 0.11426839273817496, 0.27022843987167483]",1.0
synthetic_3_0.3_3,Synthetic,synthetic,composition,Stacked bar,384,0.125,soft,0.0009335904107894769,,"[0.6145695769793607, 0.11486670631916236, 0.27056371670147705]","[0.61550316739015, 0.11426839273817496, 0.27022843987167483]",1.0
synthetic_3_0.3_3,Synthetic,synthetic,composition,Stacked bar,384,0.375,hard,0.0009780277253456302,,"[0.6145251396648045, 0.11452513966480447, 0.2709497206703911]","[0.61550316739015, 0.11426839273817496, 0.27022843987167483]",1.0
synthetic_3_0.3_3,Synthetic,synthetic,composition,Stacked bar,384,0.375,soft,0.002389350659459992,,"[0.6131138167306901, 0.11605248844803455, 0.27083369482127534]","[0.61550316739015, 0.11426839273817496, 0.27022843987167483]",1.0
synthetic_3_0.3_3,Synthetic,synthetic,composition,Stacked bar,384,0.625,hard,0.001793733013689014,,"[0.6172969004038391, 0.11328473278439188, 0.269418366811769]","[0.61550316739015, 0.11426839273817496, 0.27022843987167483]",1.0
synthetic_3_0.3_3,Synthetic,synthetic,composition,Stacked bar,384,0.625,soft,0.003523674080544048,,"[0.6139409624853103, 0.11230692356247074, 0.273752113952219]","[0.61550316739015, 0.11426839273817496, 0.27022843987167483]",1.0
synthetic_3_0.3_3,Synthetic,synthetic,composition,Stacked bar,384,0.875,hard,0.0027520615210827326,,"[0.6128133704735376, 0.11420612813370473, 0.27298050139275765]","[0.61550316739015, 0.11426839273817496, 0.27022843987167483]",1.0
synthetic_3_0.3_3,Synthetic,synthetic,composition,Stacked bar,384,0.875,soft,0.0028792365275956203,,"[0.6126239308625545, 0.11508081671552052, 0.27229525242192504]","[0.61550316739015, 0.11426839273817496, 0.27022843987167483]",1.0
synthetic_3_1_0,Synthetic,synthetic,composition,Bar chart,256,0.0,hard,0.004596105155046409,,"[0.5452171074110349, 0.2730982696702579, 0.18168462291870716]","[0.5485435828204518, 0.26850216451521147, 0.18295425266433665]",1.0
synthetic_3_1_0,Synthetic,synthetic,composition,Bar chart,256,0.0,soft,0.0017781807612434752,,"[0.5467654020592083, 0.2701720183031382, 0.1830625796376534]","[0.5485435828204518, 0.26850216451521147, 0.18295425266433665]",1.0
synthetic_3_1_0,Synthetic,synthetic,composition,Bar chart,256,0.25,hard,0.0009454115839993144,,"[0.5479143179255919, 0.26944757609921083, 0.1826381059751973]","[0.5485435828204518, 0.26850216451521147, 0.18295425266433665]",1.0
synthetic_3_1_0,Synthetic,synthetic,composition,Bar chart,256,0.25,soft,0.0028063946402426265,,"[0.54653736823716, 0.27130855915545415, 0.18215407260738584]","[0.5485435828204518, 0.26850216451521147, 0.18295425266433665]",1.0
synthetic_3_1_0,Synthetic,synthetic,composition,Bar chart,256,0.5,hard,0.003885989966180753,,"[0.5503073439016499, 0.2706243934001941, 0.17906826269815593]","[0.5485435828204518, 0.26850216451521147, 0.18295425266433665]",1.0
synthetic_3_1_0,Synthetic,synthetic,composition,Bar chart,256,0.5,soft,0.0028783496311410584,,"[0.5463001478446333, 0.2713805141463526, 0.18231933800901415]","[0.5485435828204518, 0.26850216451521147, 0.18295425266433665]",1.0
synthetic_3_1_0,Synthetic,synthetic,composition,Bar chart,256,0.75,hard,0.0034640225936237445,,"[0.5471023327643664, 0.27196618710883524, 0.18093148012679836]","[0.5485435828204518, 0.26850216451521147, 0.18295425266433665]",1.0
synthetic_3_1_0,Synthetic,synthetic,composition,Bar chart,256,0.75,soft,0.003183834032221902,,"[0.5459063229781542, 0.2716859985474334, 0.18240767847441236]","[0.5485435828204518, 0.26850216451521147, 0.18295425266433665]",1.0
synthetic_3_1_0,Synthetic,synthetic,composition,Pie chart,256,0.0,hard,0.0007152061776884155,,"[0.5480606254145275, 0.2682699157434474, 0.1836694588420251]","[0.5485435828204518, 0.26850216451521147, 0.18295425266433665]",1.0
synthetic_3_1_0,Synthetic,synthetic,composition,Pie chart,256,0.0,soft,0.0010807631607494539,,"[0.5474628196597023, 0.2688664989166198, 0.1836706814236778]","[0.5485435828204518, 0.26850216451521147, 0.18295425266433665]",1.0
synthetic_3_1_0,Synthetic,synthetic,composition,Pie chart,256,0.25,hard,0.00020871175477085724,,"[0.5485059956752506, 0.26833103990564183, 0.18316296441910754]","[0.5485435828204518, 0.26850216451521147, 0.18295425266433665]",1.0
synthetic_3_1_0,Synthetic,synthetic,composition,Pie chart,256,0.25,soft,0.00047867217599352474,,"[0.5480649106444583, 0.26879466550456893, 0.18314042385097273]","[0.5485435828204518, 0.26850216451521147, 0.18295425266433665]",1.0
synthetic_3_1_0,Synthetic,synthetic,composition,Pie chart,256,0.5,hard,0.0022154575625170925,,"[0.5465873620566766, 0.2682429277164696, 0.18516971022685377]","[0.5485435828204518, 0.26850216451521147, 0.18295425266433665]",1.0
synthetic_3_1_0,Synthetic,synthetic,composition,Pie chart,256,0.5,soft,0.002414444375716973,,"[0.5461291384447349, 0.26883000726368206, 0.1850408542915831]","[0.5485435828204518, 0.26850216451521147, 0.18295425266433665]",1.0
synthetic_3_1_0,Synthetic,synthetic,composition,Pie chart,256,0.75,hard,0.0015458701556092524,,"[0.5472611152051093, 0.26823876197494473, 0.18450012281994596]","[0.5485435828204518, 0.26850216451521147, 0.18295425266433665]",1.0
synthetic_3_1_0,Synthetic,synthetic,composition,Pie chart,256,0.75,soft,0.0017752429187879448,,"[0.5467683399016638, 0.26884245717041094, 0.18438920292792513]","[0.5485435828204518, 0.26850216451521147, 0.18295425266433665]",1.0
synthetic_3_1_0,Synthetic,synthetic,composition,Donut chart,256,0.0,hard,0.0006539724308414624,,"[0.5478896103896104, 0.26873647186147187, 0.18337391774891776]","[0.5485435828204518, 0.26850216451521147, 0.18295425266433665]",1.0
synthetic_3_1_0,Synthetic,synthetic,composition,Donut chart,256,0.0,soft,0.0013538938930181543,,"[0.5471896889274337, 0.26970619418370834, 0.183104116888858]","[0.5485435828204518, 0.26850216451521147, 0.18295425266433665]",1.0
synthetic_3_1_0,Synthetic,synthetic,composition,Donut chart,256,0.25,hard,0.00019141390930614566,,"[0.5483521689111457, 0.26866075658117344, 0.18298707450768087]","[0.5485435828204518, 0.26850216451521147, 0.18295425266433665]",1.0
synthetic_3_1_0,Synthetic,synthetic,composition,Donut chart,256,0.25,soft,0.001102162535162543,,"[0.5475991327356685, 0.269604327050374, 0.1827965402139574]","[0.5485435828204518, 0.26850216451521147, 0.18295425266433665]",1.0
synthetic_3_1_0,Synthetic,synthetic,composition,Donut chart,256,0.5,hard,0.0015377259452889758,,"[0.5470452853178095, 0.2684627360725648, 0.18449197860962566]","[0.5485435828204518, 0.26850216451521147, 0.18295425266433665]",1.0
synthetic_3_1_0,Synthetic,synthetic,composition,Donut chart,256,0.5,soft,0.002259444996289328,,"[0.5462841378241625, 0.26968987548556544, 0.18402598669027206]","[0.5485435828204518, 0.26850216451521147, 0.18295425266433665]",1.0
synthetic_3_1_0,Synthetic,synthetic,composition,Donut chart,256,0.75,hard,0.000955136632262682,,"[0.5475884461881891, 0.2685517148075492, 0.18385983900426164]","[0.5485435828204518, 0.26850216451521147, 0.18295425266433665]",1.0
